open;high;low;close;volume;marketCap;timestamp
4.5136989178;4.6697368303;4.0050348603;4.634309248;837191604.96;1422153650.49;"2022-10-17T00:00:00.000Z"
4.6355039905;5.1264735013;4.4463107729;4.7935084307;1330953853.01;1471007899.67;"2022-10-24T00:00:00.000Z"
4.7926977619;5.2267916643;4.1653102572;4.741963916;1748739831.85;1455190176.73;"2022-10-31T00:00:00.000Z"
4.741455559;4.831180754;2.822706608;2.8895590256;2060149434.46;886733425.97;"2022-11-07T00:00:00.000Z"
2.8904255558;3.3636909965;2.6321315726;3.0309518643;926434950.07;930123353.35;"2022-11-14T00:00:00.000Z"
3.030909056;3.9375844772;2.8620784495;3.8211368385;1178988900.17;1380385682.92;"2022-11-21T00:00:00.000Z"
3.8211147579;4.403499533;3.5379029346;3.9981566901;1287383324.17;1444334104.3;"2022-11-28T00:00:00.000Z"
3.9970503089;4.5381959034;3.7853151735;4.2864654144;1247586199.71;1548485630.95;"2022-12-05T00:00:00.000Z"
4.2846151781;4.4198386622;3.2714681187;3.4897247926;1441062705.33;1260663081.34;"2022-12-12T00:00:00.000Z"
3.4900702725;3.7052234537;3.3513889414;3.5922704507;643118754.25;1297707700.33;"2022-12-19T00:00:00.000Z"
3.5924404982;3.9304949496;3.550462717;3.8641036404;526933412.34;1395907440.09;"2022-12-26T00:00:00.000Z"
3.864039316;4.4443408552;3.8138715513;4.4405987353;786910631.38;1604166293.15;"2023-01-02T00:00:00.000Z"
4.4402837421;5.4883786878;4.3790393074;5.1384120108;2211013949.31;1856251338.91;"2023-01-09T00:00:00.000Z"
5.1385797111;5.9602508522;4.5068775943;5.549329224;1539205669.1;2004695182.17;"2023-01-16T00:00:00.000Z"
5.5527242493;6.3863767178;5.3208554403;6.2441144672;1697922647.65;2301541566.92;"2023-01-23T00:00:00.000Z"
6.2435337811;6.3025773316;5.5414257824;5.7804401957;935357076.54;2130634128.39;"2023-01-30T00:00:00.000Z"
5.7812242288;6.1261490221;4.9482403704;5.2179723429;961893887.26;1923311993.27;"2023-02-06T00:00:00.000Z"
5.2177897717;5.7793950266;4.7985484596;5.587647469;972960195.96;2059571934.3;"2023-02-13T00:00:00.000Z"
5.590098223;5.9428680246;4.8921642159;5.2669993224;756909460.51;1941383031.5;"2023-02-20T00:00:00.000Z"
5.2663744212;5.2788782753;4.5848304358;4.771141772;662520628.99;1758613037.53;"2023-02-27T00:00:00.000Z"
4.7707716825;4.8756488047;3.6531974795;4.5255831402;779335482.18;1668101660.59;"2023-03-06T00:00:00.000Z"
4.5285639429;4.7201901895;4.0249449945;4.2932741868;1090732455.14;1582474032.31;"2023-03-13T00:00:00.000Z"
4.2930985057;4.3702569183;3.8315158699;4.1084256348;765497433.69;1514340011.34;"2023-03-20T00:00:00.000Z"
4.1086938151;4.3850144;3.8391839082;4.1717230576;682429514.83;1537671045.78;"2023-03-27T00:00:00.000Z"
4.1731065925;4.3845382909;4.0563802383;4.1928834429;676769911.8;1545470631.55;"2023-04-03T00:00:00.000Z"
4.1929295066;4.7053638202;4.1696191904;4.5314935498;1379312557.62;1670280200.61;"2023-04-10T00:00:00.000Z"
4.5313508382;4.5798154433;3.8565183253;3.9732723787;661983039.47;1464523365.84;"2023-04-17T00:00:00.000Z"
3.9725952208;4.1585672921;3.8244252394;3.9005028239;422654158.16;1437700962.75;"2023-04-24T00:00:00.000Z"
3.8995263454;3.9209546562;3.5398560695;3.5603643968;338681663.89;1312328064.38;"2023-05-01T00:00:00.000Z"
3.5588731795;3.5788291483;3.1438222386;3.309245469;449624437.23;1219767197.11;"2023-05-08T00:00:00.000Z"
3.3093075289;3.5140465298;3.2842018505;3.4662662524;332990552.73;1277644076.46;"2023-05-15T00:00:00.000Z"
3.4664168393;3.5195951747;3.1978339109;3.3071239656;288017866.42;1218985224.22;"2023-05-22T00:00:00.000Z"
3.3073607888;3.3657893733;3.0292847923;3.3120064699;308357037.02;1220784884.78;"2023-05-29T00:00:00.000Z"
3.3119492399;3.3322059835;2.1405979744;2.3574482611;751951045.74;868940694.99;"2023-06-05T00:00:00.000Z"
2.3573693411;2.3573693411;2.0238365277;2.0456830252;565766706.37;754025977.58;"2023-06-12T00:00:00.000Z"
2.0457471416;2.4749436078;1.9609606402;2.3072037007;688913429.37;850420864.07;"2023-06-19T00:00:00.000Z"
2.3070017016;2.5066689565;2.1259557428;2.1753477658;672697086.52;801819590.54;"2023-06-26T00:00:00.000Z"
2.1754514784;2.2437752555;1.8587141919;1.9979708783;510500947.47;736439578.43;"2023-07-03T00:00:00.000Z"
1.9979584743;2.2901597127;1.8219315996;1.9802177881;669876977.39;729895900.35;"2023-07-10T00:00:00.000Z"
1.9807989602;2.1991680319;1.9311488541;2.0971648411;590879015.82;773001853.15;"2023-07-17T00:00:00.000Z"
2.0969702655;2.1520561188;1.8803285179;1.8997327679;429895412.71;700229624.94;"2023-07-24T00:00:00.000Z"
1.8997047607;2.0436504266;1.7687039161;1.8581020421;447366766.92;684884799.57;"2023-07-31T00:00:00.000Z"
1.8579996805;2.0487647614;1.7834361475;2.0007550996;553281089.19;737465825.01;"2023-08-07T00:00:00.000Z"
2.0007151787;2.1127585492;1.405162964;1.5929720546;650069256.17;587159543.27;"2023-08-14T00:00:00.000Z"
1.5928502776;1.5949918655;1.3994352236;1.4241674735;343732659.3;524939229.68;"2023-08-21T00:00:00.000Z"
1.4242094204;1.5050625478;1.3239708375;1.3568250627;323801441.79;500117237.96;"2023-08-28T00:00:00.000Z"
1.3567141816;1.3855581535;1.2165780568;1.2266965411;249061919.06;452152678.2;"2023-09-04T00:00:00.000Z"
1.2267229589;1.2318144483;1.075657099;1.1141868378;418374862.09;410682304.76;"2023-09-11T00:00:00.000Z"
1.1139678429;1.1678450968;1.0910223651;1.1052936653;312042107.78;407404336.95;"2023-09-18T00:00:00.000Z"
1.1053101107;1.2857449348;1.0974126036;1.2779016731;376293762.16;471026569.81;"2023-09-25T00:00:00.000Z"
1.2783822404;1.3012218434;1.0740166999;1.087354313;366577447.25;400792003.82;"2023-10-02T00:00:00.000Z"
1.087356851;1.0955941519;1.0061631639;1.0682533573;248922294.25;393751510.91;"2023-10-09T00:00:00.000Z"
